Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629578904724,"(0.004, 1.744, -1.862)","(0.034, -0.073, 0.071, 0.994)",71.69949,U212244,Drago_10
1629578904738,"(0.003, 1.745, -1.864)","(0.042, -0.071, 0.073, 0.994)",74.25835,U212244,Drago_10
1629578904752,"(0.002, 1.744, -1.864)","(0.035, -0.072, 0.074, 0.994)",71.28752,U212244,Drago_10
1629578904766,"(0.002, 1.744, -1.864)","(0.038, -0.073, 0.078, 0.994)",71.2397842,U212244,Drago_10
1629578904779,"(0.002, 1.744, -1.864)","(0.038, -0.075, 0.077, 0.994)",73.08659,U212244,Drago_10
1629578904793,"(0.002, 1.745, -1.864)","(0.034, -0.076, 0.075, 0.994)",71.07422,U212244,Drago_10
1629578904807,"(0.002, 1.745, -1.864)","(0.031, -0.076, 0.075, 0.994)",71.6198959,U212244,Drago_10
1629578904821,"(0.001, 1.746, -1.864)","(0.028, -0.076, 0.076, 0.994)",72.74209,U212244,Drago_10
1629578904835,"(0.001, 1.745, -1.864)","(0.025, -0.077, 0.076, 0.994)",71.5174561,U212244,Drago_10
1629578904850,"(0.001, 1.744, -1.864)","(0.026, -0.077, 0.075, 0.994)",69.30679,U212244,Drago_10
1629578904863,"(0.001, 1.743, -1.864)","(0.033, -0.076, 0.076, 0.994)",73.68382,U212244,Drago_10
1629578904877,"(0.001, 1.743, -1.864)","(0.034, -0.077, 0.077, 0.993)",74.574,U212244,Drago_10
1629578904892,"(0.001, 1.742, -1.863)","(0.037, -0.079, 0.077, 0.993)",66.90216,U212244,Drago_10
1629578904905,"(0.001, 1.742, -1.862)","(0.041, -0.081, 0.076, 0.993)",74.33231,U212244,Drago_10
1629578904919,"(0.001, 1.742, -1.861)","(0.045, -0.083, 0.075, 0.993)",73.3627243,U212244,Drago_10
1629578904933,"(0.001, 1.742, -1.860)","(0.047, -0.084, 0.074, 0.993)",69.99909,U212244,Drago_10
1629578904947,"(0.001, 1.742, -1.860)","(0.049, -0.085, 0.072, 0.993)",72.69027,U212244,Drago_10
1629578904960,"(0.002, 1.742, -1.860)","(0.048, -0.085, 0.069, 0.993)",73.176445,U212244,Drago_10
1629578904975,"(0.002, 1.743, -1.860)","(0.047, -0.084, 0.067, 0.993)",69.41119,U212244,Drago_10
1629578904989,"(0.002, 1.744, -1.859)","(0.046, -0.083, 0.068, 0.993)",72.73151,U212244,Drago_10
1629578905003,"(0.002, 1.744, -1.858)","(0.044, -0.082, 0.071, 0.993)",71.32973,U212244,Drago_10
1629578905016,"(0.003, 1.744, -1.858)","(0.042, -0.082, 0.070, 0.993)",73.69523,U212244,Drago_10
1629578905030,"(0.004, 1.744, -1.857)","(0.040, -0.080, 0.066, 0.994)",71.3567047,U212244,Drago_10
1629578905044,"(0.005, 1.744, -1.856)","(0.039, -0.076, 0.063, 0.994)",71.40052,U212244,Drago_10
1629578905058,"(0.006, 1.744, -1.856)","(0.040, -0.072, 0.062, 0.995)",73.20591,U212244,Drago_10
1629578905072,"(0.006, 1.744, -1.855)","(0.040, -0.070, 0.064, 0.995)",70.90942,U212244,Drago_10
1629578905086,"(0.006, 1.744, -1.854)","(0.041, -0.069, 0.066, 0.995)",71.63119,U212244,Drago_10
1629578905100,"(0.006, 1.744, -1.853)","(0.042, -0.068, 0.066, 0.995)",72.59528,U212244,Drago_10
1629578905114,"(0.006, 1.743, -1.851)","(0.043, -0.067, 0.065, 0.995)",71.23674,U212244,Drago_10
1629578905128,"(0.007, 1.743, -1.852)","(0.047, -0.065, 0.063, 0.995)",72.04559,U212244,Drago_10
1629578905141,"(0.007, 1.743, -1.850)","(0.051, -0.063, 0.064, 0.995)",72.30606,U212244,Drago_10
1629578905155,"(0.008, 1.742, -1.849)","(0.052, -0.064, 0.065, 0.995)",71.94555,U212244,Drago_10
1629578905169,"(0.008, 1.741, -1.849)","(0.057, -0.065, 0.064, 0.994)",70.85766,U212244,Drago_10
1629578905184,"(0.009, 1.741, -1.848)","(0.061, -0.065, 0.061, 0.994)",71.166275,U212244,Drago_10
1629578905197,"(0.009, 1.741, -1.848)","(0.065, -0.064, 0.057, 0.994)",74.75574,U212244,Drago_10
1629578905211,"(0.009, 1.741, -1.847)","(0.067, -0.062, 0.057, 0.994)",69.55989,U212244,Drago_10
1629578905225,"(0.009, 1.741, -1.847)","(0.068, -0.060, 0.061, 0.994)",71.92641,U212244,Drago_10
1629578905239,"(0.009, 1.741, -1.846)","(0.070, -0.060, 0.064, 0.994)",73.72891,U212244,Drago_10
1629578905253,"(0.009, 1.741, -1.846)","(0.071, -0.060, 0.064, 0.994)",70.0137939,U212244,Drago_10
1629578905267,"(0.009, 1.741, -1.845)","(0.071, -0.059, 0.061, 0.994)",70.9602356,U212244,Drago_10
1629578905281,"(0.010, 1.740, -1.844)","(0.072, -0.059, 0.059, 0.994)",72.9517,U212244,Drago_10
1629578905295,"(0.011, 1.737, -1.841)","(0.079, -0.057, 0.059, 0.993)",71.45358,U212244,Drago_10
1629578905309,"(0.011, 1.736, -1.841)","(0.086, -0.051, 0.059, 0.993)",72.47532,U212244,Drago_10
1629578905323,"(0.011, 1.735, -1.839)","(0.098, -0.043, 0.062, 0.992)",71.08482,U212244,Drago_10
