Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629826870526,"(0.125, 1.820, -1.305)","(0.103, -0.058, -0.003, 0.993)",70.23212,U241934,Pagoda_50
1629826870539,"(0.124, 1.820, -1.302)","(0.104, -0.058, -0.003, 0.993)",73.83779,U241934,Pagoda_50
1629826870553,"(0.124, 1.819, -1.299)","(0.104, -0.058, -0.002, 0.993)",71.42041,U241934,Pagoda_50
1629826870567,"(0.123, 1.819, -1.296)","(0.105, -0.058, -0.002, 0.993)",72.6934357,U241934,Pagoda_50
1629826870581,"(0.122, 1.818, -1.292)","(0.106, -0.058, -0.001, 0.993)",71.32362,U241934,Pagoda_50
1629826870595,"(0.121, 1.818, -1.289)","(0.107, -0.058, 0.000, 0.993)",71.30785,U241934,Pagoda_50
1629826870609,"(0.120, 1.817, -1.285)","(0.108, -0.057, 0.000, 0.992)",73.10636,U241934,Pagoda_50
1629826870623,"(0.119, 1.816, -1.281)","(0.110, -0.057, 0.001, 0.992)",70.7373657,U241934,Pagoda_50
1629826870637,"(0.118, 1.815, -1.277)","(0.112, -0.057, 0.002, 0.992)",72.49108,U241934,Pagoda_50
1629826870651,"(0.117, 1.815, -1.273)","(0.115, -0.057, 0.003, 0.992)",72.52841,U241934,Pagoda_50
1629826870665,"(0.115, 1.814, -1.269)","(0.117, -0.057, 0.003, 0.991)",70.85314,U241934,Pagoda_50
1629826870679,"(0.114, 1.812, -1.265)","(0.121, -0.057, 0.004, 0.991)",71.60092,U241934,Pagoda_50
1629826870692,"(0.112, 1.811, -1.260)","(0.125, -0.057, 0.005, 0.991)",73.00336,U241934,Pagoda_50
1629826870707,"(0.110, 1.810, -1.256)","(0.129, -0.056, 0.006, 0.990)",70.16953,U241934,Pagoda_50
1629826870720,"(0.109, 1.808, -1.251)","(0.133, -0.057, 0.007, 0.989)",72.41287,U241934,Pagoda_50
1629826870734,"(0.107, 1.807, -1.246)","(0.138, -0.056, 0.008, 0.989)",71.41276,U241934,Pagoda_50
1629826870748,"(0.105, 1.806, -1.241)","(0.143, -0.056, 0.009, 0.988)",73.51482,U241934,Pagoda_50
1629826870762,"(0.104, 1.805, -1.236)","(0.147, -0.056, 0.010, 0.987)",70.30618,U241934,Pagoda_50
