Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629304735875,"(0.040, 1.742, -1.082)","(-0.044, -0.031, 0.028, 0.998)",70.2119,U181826,Statua_01
1629304735889,"(0.037, 1.742, -1.077)","(-0.044, -0.030, 0.027, 0.998)",74.22638,U181826,Statua_01
1629304735903,"(0.034, 1.742, -1.073)","(-0.044, -0.030, 0.028, 0.998)",70.9803848,U181826,Statua_01
1629304735916,"(0.032, 1.742, -1.069)","(-0.043, -0.029, 0.028, 0.998)",73.93278,U181826,Statua_01
1629304735930,"(0.029, 1.741, -1.065)","(-0.042, -0.028, 0.029, 0.998)",70.66339,U181826,Statua_01
1629304735944,"(0.026, 1.741, -1.060)","(-0.039, -0.027, 0.031, 0.998)",71.10201,U181826,Statua_01
1629304735958,"(0.023, 1.740, -1.056)","(-0.035, -0.026, 0.032, 0.999)",72.72621,U181826,Statua_01
1629304735972,"(0.020, 1.739, -1.052)","(-0.030, -0.025, 0.032, 0.999)",71.17336,U181826,Statua_01
1629304735986,"(0.017, 1.738, -1.048)","(-0.024, -0.023, 0.033, 0.999)",71.27025,U181826,Statua_01
1629304736000,"(0.014, 1.738, -1.044)","(-0.018, -0.022, 0.034, 0.999)",73.5094147,U181826,Statua_01
1629304736014,"(0.011, 1.737, -1.040)","(-0.013, -0.020, 0.035, 0.999)",70.74087,U181826,Statua_01
1629304736028,"(0.008, 1.736, -1.035)","(-0.008, -0.019, 0.036, 0.999)",72.18445,U181826,Statua_01
1629304736042,"(0.005, 1.735, -1.031)","(-0.003, -0.017, 0.037, 0.999)",73.0855255,U181826,Statua_01
1629304736056,"(0.002, 1.734, -1.027)","(0.001, -0.016, 0.038, 0.999)",70.1282,U181826,Statua_01
1629304736070,"(-0.001, 1.732, -1.022)","(0.007, -0.014, 0.038, 0.999)",72.2392,U181826,Statua_01
1629304736084,"(-0.004, 1.731, -1.018)","(0.013, -0.013, 0.039, 0.999)",71.96833,U181826,Statua_01
1629304736097,"(-0.007, 1.729, -1.013)","(0.019, -0.011, 0.039, 0.999)",72.62744,U181826,Statua_01
1629304736112,"(-0.010, 1.728, -1.009)","(0.024, -0.010, 0.040, 0.999)",70.8888,U181826,Statua_01
1629304736125,"(-0.013, 1.726, -1.004)","(0.028, -0.010, 0.041, 0.999)",72.10533,U181826,Statua_01
1629304736139,"(-0.016, 1.725, -1.000)","(0.033, -0.009, 0.041, 0.999)",71.71235,U181826,Statua_01
1629304736153,"(-0.019, 1.724, -0.995)","(0.038, -0.008, 0.041, 0.998)",71.98388,U181826,Statua_01
