Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629826724693,"(-0.037, 1.806, -1.470)","(0.206, 0.020, 0.010, 0.978)",73.21716,U241934,Notredame_10
1629826724707,"(-0.037, 1.806, -1.468)","(0.208, 0.020, 0.010, 0.978)",71.69127,U241934,Notredame_10
1629826724721,"(-0.037, 1.805, -1.466)","(0.210, 0.020, 0.010, 0.977)",71.41072,U241934,Notredame_10
1629826724735,"(-0.036, 1.805, -1.464)","(0.212, 0.019, 0.010, 0.977)",73.3988,U241934,Notredame_10
1629826724749,"(-0.036, 1.804, -1.461)","(0.214, 0.019, 0.010, 0.977)",72.0871353,U241934,Notredame_10
1629826724763,"(-0.036, 1.804, -1.459)","(0.217, 0.018, 0.010, 0.976)",70.67687,U241934,Notredame_10
1629826724777,"(-0.036, 1.803, -1.457)","(0.218, 0.018, 0.010, 0.976)",72.3568039,U241934,Notredame_10
1629826724791,"(-0.036, 1.802, -1.455)","(0.220, 0.017, 0.010, 0.975)",72.36937,U241934,Notredame_10
1629826724805,"(-0.036, 1.802, -1.453)","(0.222, 0.017, 0.010, 0.975)",70.54574,U241934,Notredame_10
1629826724819,"(-0.036, 1.801, -1.451)","(0.223, 0.016, 0.010, 0.975)",72.56578,U241934,Notredame_10
1629826724832,"(-0.036, 1.801, -1.449)","(0.225, 0.016, 0.010, 0.974)",73.1042252,U241934,Notredame_10
1629826724847,"(-0.036, 1.800, -1.447)","(0.227, 0.016, 0.010, 0.974)",69.81583,U241934,Notredame_10
1629826724861,"(-0.036, 1.800, -1.445)","(0.228, 0.016, 0.010, 0.974)",71.99528,U241934,Notredame_10
1629826724874,"(-0.035, 1.800, -1.443)","(0.229, 0.016, 0.010, 0.973)",71.57838,U241934,Notredame_10
1629826724888,"(-0.035, 1.799, -1.441)","(0.230, 0.016, 0.010, 0.973)",73.3686447,U241934,Notredame_10
1629826724902,"(-0.035, 1.799, -1.440)","(0.231, 0.017, 0.010, 0.973)",70.42849,U241934,Notredame_10
1629826724916,"(-0.034, 1.798, -1.438)","(0.232, 0.017, 0.010, 0.973)",72.20634,U241934,Notredame_10
