Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629910044432,"(0.095, 1.603, -2.092)","(0.119, -0.088, 0.041, 0.988)",72.92882,U251838,Drago_05
1629910044446,"(0.095, 1.603, -2.090)","(0.122, -0.090, 0.042, 0.988)",71.30125,U251838,Drago_05
1629910044460,"(0.096, 1.602, -2.089)","(0.125, -0.091, 0.042, 0.987)",72.03521,U251838,Drago_05
1629910044474,"(0.096, 1.601, -2.087)","(0.129, -0.093, 0.042, 0.986)",71.8700562,U251838,Drago_05
1629910044488,"(0.096, 1.600, -2.084)","(0.133, -0.094, 0.042, 0.986)",72.80776,U251838,Drago_05
1629910044502,"(0.096, 1.600, -2.082)","(0.136, -0.096, 0.043, 0.985)",71.46073,U251838,Drago_05
1629910044516,"(0.096, 1.599, -2.079)","(0.140, -0.097, 0.043, 0.984)",71.52462,U251838,Drago_05
1629910044530,"(0.095, 1.598, -2.077)","(0.143, -0.098, 0.044, 0.984)",72.76908,U251838,Drago_05
1629910044544,"(0.095, 1.597, -2.074)","(0.146, -0.098, 0.045, 0.983)",71.31701,U251838,Drago_05
1629910044558,"(0.095, 1.596, -2.071)","(0.149, -0.099, 0.046, 0.983)",71.12679,U251838,Drago_05
1629910044571,"(0.094, 1.596, -2.068)","(0.152, -0.099, 0.048, 0.982)",73.0988846,U251838,Drago_05
1629910044585,"(0.094, 1.595, -2.065)","(0.154, -0.099, 0.049, 0.982)",71.63272,U251838,Drago_05
1629910044600,"(0.093, 1.595, -2.061)","(0.156, -0.099, 0.050, 0.981)",70.2045059,U251838,Drago_05
1629910044613,"(0.093, 1.594, -2.057)","(0.158, -0.099, 0.051, 0.981)",73.38965,U251838,Drago_05
1629910044627,"(0.092, 1.593, -2.054)","(0.159, -0.099, 0.052, 0.981)",70.33882,U251838,Drago_05
1629910044642,"(0.091, 1.593, -2.050)","(0.161, -0.098, 0.052, 0.981)",71.25248,U251838,Drago_05
1629910044655,"(0.091, 1.592, -2.046)","(0.163, -0.097, 0.052, 0.980)",73.00282,U251838,Drago_05
1629910044669,"(0.090, 1.591, -2.042)","(0.166, -0.097, 0.052, 0.980)",73.21073,U251838,Drago_05
1629910044683,"(0.089, 1.590, -2.037)","(0.169, -0.095, 0.052, 0.980)",71.023735,U251838,Drago_05
1629910044697,"(0.088, 1.590, -2.033)","(0.172, -0.094, 0.050, 0.979)",71.30277,U251838,Drago_05
1629910044711,"(0.087, 1.589, -2.029)","(0.174, -0.092, 0.049, 0.979)",71.82515,U251838,Drago_05
1629910044725,"(0.085, 1.589, -2.024)","(0.176, -0.091, 0.048, 0.979)",71.7020645,U251838,Drago_05
1629910044739,"(0.084, 1.588, -2.019)","(0.178, -0.090, 0.049, 0.979)",72.4538,U251838,Drago_05
1629910044753,"(0.082, 1.588, -2.014)","(0.179, -0.090, 0.050, 0.979)",72.03054,U251838,Drago_05
1629910044767,"(0.080, 1.588, -2.009)","(0.178, -0.090, 0.051, 0.979)",70.46819,U251838,Drago_05
1629910044781,"(0.078, 1.588, -2.003)","(0.175, -0.090, 0.052, 0.979)",72.56683,U251838,Drago_05
1629910044795,"(0.076, 1.587, -1.997)","(0.173, -0.090, 0.053, 0.979)",71.45358,U251838,Drago_05
1629910044808,"(0.074, 1.585, -1.991)","(0.171, -0.089, 0.054, 0.980)",73.38588,U251838,Drago_05
