Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629215221025,"(0.174, 1.842, -1.450)","(0.087, -0.045, 0.005, 0.995)",73.40257,U171745,Pagoda_50
1629215221039,"(0.174, 1.842, -1.450)","(0.084, -0.046, 0.005, 0.995)",71.43674,U171745,Pagoda_50
1629215221053,"(0.174, 1.842, -1.450)","(0.083, -0.048, 0.005, 0.995)",71.7391,U171745,Pagoda_50
1629215221067,"(0.175, 1.842, -1.450)","(0.081, -0.049, 0.005, 0.996)",73.1502151,U171745,Pagoda_50
1629215221081,"(0.175, 1.842, -1.450)","(0.080, -0.050, 0.005, 0.996)",70.4121246,U171745,Pagoda_50
1629215221095,"(0.175, 1.842, -1.450)","(0.080, -0.051, 0.004, 0.995)",72.2016449,U171745,Pagoda_50
1629215221109,"(0.175, 1.842, -1.450)","(0.080, -0.053, 0.004, 0.995)",71.3241348,U171745,Pagoda_50
1629215221123,"(0.175, 1.842, -1.450)","(0.081, -0.054, 0.004, 0.995)",72.31338,U171745,Pagoda_50
1629215221137,"(0.176, 1.843, -1.450)","(0.080, -0.056, 0.004, 0.995)",71.61887,U171745,Pagoda_50
1629215221151,"(0.176, 1.843, -1.450)","(0.079, -0.057, 0.003, 0.995)",72.77173,U171745,Pagoda_50
1629215221165,"(0.176, 1.843, -1.450)","(0.078, -0.057, 0.002, 0.995)",71.35314,U171745,Pagoda_50
1629215221178,"(0.176, 1.843, -1.450)","(0.077, -0.058, 0.001, 0.995)",71.6845856,U171745,Pagoda_50
1629215221193,"(0.177, 1.843, -1.450)","(0.077, -0.058, 0.001, 0.995)",71.0651245,U171745,Pagoda_50
1629215221206,"(0.177, 1.843, -1.450)","(0.077, -0.058, 0.001, 0.995)",73.93114,U171745,Pagoda_50
1629215221220,"(0.177, 1.843, -1.450)","(0.077, -0.058, 0.000, 0.995)",70.39279,U171745,Pagoda_50
1629215221234,"(0.178, 1.843, -1.450)","(0.077, -0.058, 0.000, 0.995)",71.76124,U171745,Pagoda_50
1629215221248,"(0.178, 1.843, -1.449)","(0.077, -0.058, 0.000, 0.995)",73.27833,U171745,Pagoda_50
1629215221262,"(0.178, 1.843, -1.449)","(0.078, -0.058, 0.000, 0.995)",70.66938,U171745,Pagoda_50
1629215221276,"(0.179, 1.842, -1.449)","(0.078, -0.057, -0.001, 0.995)",71.3801346,U171745,Pagoda_50
1629215221290,"(0.179, 1.842, -1.449)","(0.079, -0.057, 0.000, 0.995)",72.20477,U171745,Pagoda_50
1629215221304,"(0.179, 1.842, -1.448)","(0.081, -0.057, 0.000, 0.995)",72.198,U171745,Pagoda_50
1629215221318,"(0.179, 1.841, -1.448)","(0.083, -0.057, 0.000, 0.995)",71.4398,U171745,Pagoda_50
1629215221332,"(0.179, 1.841, -1.448)","(0.085, -0.057, 0.001, 0.995)",71.1698151,U171745,Pagoda_50
1629215221345,"(0.180, 1.840, -1.447)","(0.088, -0.056, 0.001, 0.995)",73.97434,U171745,Pagoda_50
1629215221360,"(0.180, 1.839, -1.447)","(0.091, -0.056, 0.002, 0.994)",69.9937,U171745,Pagoda_50
1629215221373,"(0.180, 1.838, -1.447)","(0.095, -0.056, 0.002, 0.994)",72.42913,U171745,Pagoda_50
1629215221387,"(0.180, 1.837, -1.446)","(0.101, -0.056, 0.002, 0.993)",73.00282,U171745,Pagoda_50
1629215221401,"(0.180, 1.835, -1.446)","(0.107, -0.057, 0.003, 0.993)",70.27901,U171745,Pagoda_50
1629215221415,"(0.180, 1.834, -1.445)","(0.115, -0.057, 0.003, 0.992)",72.27575,U171745,Pagoda_50
1629215221429,"(0.180, 1.832, -1.445)","(0.123, -0.057, 0.003, 0.991)",72.75373,U171745,Pagoda_50
1629215221443,"(0.180, 1.830, -1.444)","(0.132, -0.058, 0.004, 0.990)",71.15361,U171745,Pagoda_50
1629215221457,"(0.180, 1.829, -1.443)","(0.139, -0.058, 0.002, 0.989)",71.68099,U171745,Pagoda_50
1629215221471,"(0.180, 1.829, -1.442)","(0.145, -0.058, 0.001, 0.988)",72.20634,U171745,Pagoda_50
1629215221485,"(0.180, 1.828, -1.442)","(0.150, -0.058, 0.000, 0.987)",71.286,U171745,Pagoda_50
1629215221499,"(0.180, 1.828, -1.441)","(0.153, -0.059, 0.000, 0.986)",71.76227,U171745,Pagoda_50
1629215221513,"(0.180, 1.827, -1.441)","(0.155, -0.059, 0.000, 0.986)",71.44949,U171745,Pagoda_50
1629215221527,"(0.180, 1.827, -1.440)","(0.157, -0.060, 0.000, 0.986)",70.36852,U171745,Pagoda_50
1629215221541,"(0.180, 1.826, -1.440)","(0.159, -0.061, 0.000, 0.985)",73.26276,U171745,Pagoda_50
1629215221555,"(0.180, 1.825, -1.440)","(0.162, -0.061, 0.001, 0.985)",71.8463058,U171745,Pagoda_50
1629215221568,"(0.180, 1.825, -1.439)","(0.164, -0.061, 0.001, 0.985)",73.95738,U171745,Pagoda_50
1629215221582,"(0.180, 1.824, -1.439)","(0.166, -0.061, 0.001, 0.984)",70.4875641,U171745,Pagoda_50
1629215221596,"(0.180, 1.824, -1.439)","(0.168, -0.061, 0.002, 0.984)",71.2129,U171745,Pagoda_50
1629215221610,"(0.180, 1.823, -1.438)","(0.169, -0.061, 0.002, 0.984)",73.55429,U171745,Pagoda_50
1629215221624,"(0.180, 1.823, -1.437)","(0.170, -0.060, 0.002, 0.984)",71.139946,U171745,Pagoda_50
1629215221638,"(0.180, 1.823, -1.437)","(0.170, -0.060, 0.002, 0.984)",70.90187,U171745,Pagoda_50
1629215221652,"(0.180, 1.823, -1.437)","(0.170, -0.060, 0.002, 0.984)",71.89124,U171745,Pagoda_50
1629215221666,"(0.180, 1.822, -1.436)","(0.171, -0.060, 0.003, 0.984)",73.51049,U171745,Pagoda_50
1629215221680,"(0.180, 1.822, -1.436)","(0.171, -0.060, 0.002, 0.983)",70.11935,U171745,Pagoda_50
