Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629826123813,"(0.162, 1.682, -0.623)","(0.328, -0.210, 0.105, 0.915)",70.32843,U241923,Gufo_01
1629826123826,"(0.158, 1.681, -0.622)","(0.328, -0.207, 0.106, 0.916)",72.78868,U241923,Gufo_01
1629826123840,"(0.153, 1.680, -0.620)","(0.328, -0.203, 0.106, 0.917)",74.49067,U241923,Gufo_01
1629826123854,"(0.149, 1.678, -0.619)","(0.329, -0.199, 0.107, 0.917)",70.22176,U241923,Gufo_01
1629826123868,"(0.144, 1.677, -0.617)","(0.329, -0.195, 0.108, 0.918)",72.26948,U241923,Gufo_01
1629826123882,"(0.139, 1.676, -0.616)","(0.330, -0.191, 0.108, 0.918)",73.51373,U241923,Gufo_01
1629826123896,"(0.134, 1.674, -0.614)","(0.331, -0.187, 0.108, 0.919)",68.7526245,U241923,Gufo_01
1629826123910,"(0.129, 1.673, -0.613)","(0.331, -0.183, 0.108, 0.919)",72.62059,U241923,Gufo_01
1629826123923,"(0.124, 1.672, -0.611)","(0.331, -0.178, 0.108, 0.920)",73.3476639,U241923,Gufo_01
1629826123937,"(0.119, 1.671, -0.609)","(0.331, -0.174, 0.108, 0.921)",73.28316,U241923,Gufo_01
1629826123951,"(0.113, 1.670, -0.608)","(0.331, -0.170, 0.107, 0.922)",71.56711,U241923,Gufo_01
1629826123965,"(0.108, 1.669, -0.606)","(0.331, -0.166, 0.107, 0.923)",70.02507,U241923,Gufo_01
1629826123979,"(0.102, 1.668, -0.604)","(0.331, -0.161, 0.106, 0.924)",74.15537,U241923,Gufo_01
1629826123993,"(0.096, 1.667, -0.603)","(0.331, -0.155, 0.104, 0.925)",70.68037,U241923,Gufo_01
1629826124007,"(0.090, 1.666, -0.601)","(0.331, -0.150, 0.103, 0.926)",71.75609,U241923,Gufo_01
1629826124020,"(0.084, 1.665, -0.599)","(0.331, -0.145, 0.101, 0.927)",74.1938858,U241923,Gufo_01
1629826124034,"(0.078, 1.664, -0.596)","(0.331, -0.138, 0.100, 0.928)",71.785965,U241923,Gufo_01
1629826124048,"(0.071, 1.664, -0.594)","(0.331, -0.132, 0.098, 0.929)",71.55174,U241923,Gufo_01
