Timestamp,Position,Rotation,Fps,UserID,DisplayID
1629722504128,"(-0.070, 1.745, -1.151)","(0.022, 0.041, -0.024, 0.999)",74.09548,U231438,Gufo_10
1629722504143,"(-0.071, 1.745, -1.150)","(0.024, 0.042, -0.025, 0.999)",71.13893,U231438,Gufo_10
1629722504156,"(-0.072, 1.744, -1.150)","(0.027, 0.043, -0.026, 0.998)",71.71286,U231438,Gufo_10
1629722504170,"(-0.073, 1.744, -1.149)","(0.029, 0.043, -0.027, 0.998)",72.33325,U231438,Gufo_10
1629722504184,"(-0.074, 1.743, -1.148)","(0.031, 0.044, -0.027, 0.998)",73.4381561,U231438,Gufo_10
1629722504198,"(-0.075, 1.743, -1.147)","(0.034, 0.045, -0.028, 0.998)",69.8514252,U231438,Gufo_10
1629722504212,"(-0.076, 1.742, -1.146)","(0.036, 0.046, -0.029, 0.998)",71.74631,U231438,Gufo_10
1629722504226,"(-0.078, 1.742, -1.145)","(0.038, 0.048, -0.031, 0.998)",72.72516,U231438,Gufo_10
1629722504240,"(-0.079, 1.741, -1.144)","(0.041, 0.049, -0.032, 0.997)",71.36179,U231438,Gufo_10
1629722504254,"(-0.080, 1.740, -1.142)","(0.043, 0.050, -0.033, 0.997)",71.83908,U231438,Gufo_10
1629722504268,"(-0.081, 1.740, -1.141)","(0.046, 0.052, -0.034, 0.997)",72.87886,U231438,Gufo_10
1629722504282,"(-0.082, 1.739, -1.140)","(0.049, 0.053, -0.035, 0.997)",70.68936,U231438,Gufo_10
1629722504296,"(-0.083, 1.738, -1.138)","(0.052, 0.055, -0.036, 0.996)",71.91502,U231438,Gufo_10
1629722504309,"(-0.085, 1.737, -1.137)","(0.055, 0.056, -0.038, 0.996)",72.84383,U231438,Gufo_10
1629722504323,"(-0.086, 1.736, -1.135)","(0.058, 0.058, -0.040, 0.996)",71.7890549,U231438,Gufo_10
1629722504338,"(-0.087, 1.735, -1.134)","(0.062, 0.060, -0.041, 0.995)",70.3195343,U231438,Gufo_10
1629722504351,"(-0.088, 1.734, -1.132)","(0.067, 0.062, -0.042, 0.995)",72.09182,U231438,Gufo_10
1629722504365,"(-0.090, 1.733, -1.131)","(0.071, 0.063, -0.043, 0.995)",74.13558,U231438,Gufo_10
1629722504379,"(-0.091, 1.731, -1.129)","(0.076, 0.065, -0.043, 0.994)",70.34278,U231438,Gufo_10
1629722504393,"(-0.092, 1.730, -1.128)","(0.081, 0.067, -0.044, 0.994)",71.19667,U231438,Gufo_10
1629722504407,"(-0.094, 1.729, -1.126)","(0.085, 0.068, -0.045, 0.993)",74.02582,U231438,Gufo_10
1629722504421,"(-0.095, 1.728, -1.124)","(0.089, 0.070, -0.046, 0.992)",70.28395,U231438,Gufo_10
1629722504435,"(-0.097, 1.726, -1.122)","(0.094, 0.071, -0.046, 0.992)",71.65018,U231438,Gufo_10
1629722504449,"(-0.098, 1.725, -1.120)","(0.098, 0.072, -0.047, 0.991)",72.68762,U231438,Gufo_10
1629722504463,"(-0.099, 1.724, -1.118)","(0.102, 0.074, -0.048, 0.991)",71.1683,U231438,Gufo_10
1629722504477,"(-0.100, 1.723, -1.116)","(0.105, 0.075, -0.049, 0.990)",71.8308258,U231438,Gufo_10
1629722504491,"(-0.102, 1.722, -1.114)","(0.108, 0.076, -0.049, 0.990)",71.53946,U231438,Gufo_10
1629722504504,"(-0.103, 1.721, -1.112)","(0.112, 0.078, -0.050, 0.989)",73.87925,U231438,Gufo_10
1629722504518,"(-0.104, 1.720, -1.109)","(0.114, 0.079, -0.050, 0.989)",70.18825,U231438,Gufo_10
1629722504533,"(-0.105, 1.719, -1.107)","(0.117, 0.081, -0.050, 0.989)",68.22399,U231438,Gufo_10
1629722504546,"(-0.106, 1.718, -1.105)","(0.120, 0.083, -0.050, 0.988)",75.97456,U231438,Gufo_10
1629722504560,"(-0.107, 1.717, -1.102)","(0.122, 0.085, -0.050, 0.988)",71.56608,U231438,Gufo_10
1629722504574,"(-0.107, 1.716, -1.100)","(0.124, 0.086, -0.051, 0.987)",71.87419,U231438,Gufo_10
1629722504588,"(-0.108, 1.715, -1.097)","(0.125, 0.088, -0.051, 0.987)",73.1984,U231438,Gufo_10
1629722504602,"(-0.109, 1.714, -1.094)","(0.126, 0.090, -0.051, 0.987)",70.0721741,U231438,Gufo_10
1629722504616,"(-0.109, 1.713, -1.092)","(0.128, 0.092, -0.050, 0.986)",71.75918,U231438,Gufo_10
1629722504630,"(-0.110, 1.712, -1.089)","(0.130, 0.093, -0.050, 0.986)",73.14112,U231438,Gufo_10
1629722504644,"(-0.110, 1.711, -1.086)","(0.132, 0.094, -0.049, 0.986)",71.38778,U231438,Gufo_10
1629722504658,"(-0.110, 1.710, -1.083)","(0.134, 0.095, -0.048, 0.985)",70.77692,U231438,Gufo_10
1629722504672,"(-0.111, 1.709, -1.080)","(0.137, 0.096, -0.048, 0.985)",71.9212341,U231438,Gufo_10
1629722504685,"(-0.111, 1.709, -1.077)","(0.140, 0.097, -0.047, 0.984)",74.750145,U231438,Gufo_10
1629722504700,"(-0.111, 1.708, -1.074)","(0.142, 0.097, -0.047, 0.984)",68.20073,U231438,Gufo_10
1629722504713,"(-0.110, 1.708, -1.070)","(0.144, 0.097, -0.046, 0.984)",73.27457,U231438,Gufo_10
1629722504727,"(-0.110, 1.707, -1.067)","(0.145, 0.097, -0.045, 0.984)",74.092186,U231438,Gufo_10
1629722504741,"(-0.109, 1.706, -1.064)","(0.147, 0.097, -0.045, 0.983)",70.8486252,U231438,Gufo_10
1629722504755,"(-0.109, 1.705, -1.060)","(0.149, 0.096, -0.045, 0.983)",70.66538,U231438,Gufo_10
1629722504769,"(-0.108, 1.704, -1.056)","(0.150, 0.096, -0.044, 0.983)",71.74425,U231438,Gufo_10
1629722504784,"(-0.107, 1.703, -1.053)","(0.152, 0.095, -0.045, 0.983)",68.61675,U231438,Gufo_10
1629722504797,"(-0.106, 1.702, -1.049)","(0.154, 0.095, -0.045, 0.982)",73.76535,U231438,Gufo_10
1629722504811,"(-0.104, 1.701, -1.045)","(0.157, 0.094, -0.045, 0.982)",73.02575,U231438,Gufo_10
1629722504825,"(-0.103, 1.700, -1.041)","(0.160, 0.094, -0.045, 0.982)",73.38803,U231438,Gufo_10
1629722504839,"(-0.101, 1.699, -1.037)","(0.164, 0.093, -0.045, 0.981)",69.64419,U231438,Gufo_10
1629722504853,"(-0.099, 1.697, -1.033)","(0.167, 0.093, -0.045, 0.980)",72.34529,U231438,Gufo_10
1629722504866,"(-0.098, 1.696, -1.029)","(0.170, 0.092, -0.046, 0.980)",72.973526,U231438,Gufo_10
1629722504881,"(-0.096, 1.695, -1.025)","(0.172, 0.092, -0.046, 0.980)",70.84561,U231438,Gufo_10
1629722504894,"(-0.093, 1.694, -1.021)","(0.174, 0.091, -0.045, 0.979)",72.63958,U231438,Gufo_10
1629722504908,"(-0.091, 1.693, -1.016)","(0.175, 0.091, -0.044, 0.979)",73.07431,U231438,Gufo_10
1629722504922,"(-0.088, 1.692, -1.012)","(0.177, 0.090, -0.044, 0.979)",70.69036,U231438,Gufo_10
1629722504936,"(-0.086, 1.691, -1.007)","(0.178, 0.090, -0.043, 0.979)",71.44541,U231438,Gufo_10
1629722504950,"(-0.083, 1.690, -1.003)","(0.179, 0.089, -0.042, 0.979)",71.6691742,U231438,Gufo_10
1629722504964,"(-0.080, 1.689, -0.998)","(0.180, 0.088, -0.042, 0.979)",74.29531,U231438,Gufo_10
1629722504978,"(-0.077, 1.688, -0.993)","(0.180, 0.087, -0.042, 0.979)",68.34196,U231438,Gufo_10
1629722504992,"(-0.074, 1.687, -0.988)","(0.181, 0.087, -0.042, 0.979)",72.76431,U231438,Gufo_10
1629722505005,"(-0.071, 1.686, -0.983)","(0.181, 0.085, -0.042, 0.979)",74.4463043,U231438,Gufo_10
1629722505020,"(-0.067, 1.685, -0.978)","(0.181, 0.084, -0.042, 0.979)",70.30519,U231438,Gufo_10
1629722505034,"(-0.064, 1.684, -0.973)","(0.181, 0.083, -0.042, 0.979)",71.55123,U231438,Gufo_10
1629722505047,"(-0.060, 1.682, -0.968)","(0.182, 0.081, -0.042, 0.979)",73.78876,U231438,Gufo_10
1629722505062,"(-0.056, 1.681, -0.962)","(0.183, 0.079, -0.043, 0.979)",69.78562,U231438,Gufo_10
1629722505075,"(-0.052, 1.680, -0.957)","(0.184, 0.077, -0.042, 0.979)",72.26687,U231438,Gufo_10
1629722505089,"(-0.048, 1.679, -0.951)","(0.184, 0.075, -0.043, 0.979)",73.29713,U231438,Gufo_10
1629722505103,"(-0.044, 1.677, -0.945)","(0.184, 0.073, -0.043, 0.979)",70.7699051,U231438,Gufo_10
1629722505117,"(-0.040, 1.676, -0.939)","(0.183, 0.071, -0.043, 0.980)",71.6845856,U231438,Gufo_10
1629722505131,"(-0.036, 1.674, -0.933)","(0.183, 0.069, -0.043, 0.980)",71.37657,U231438,Gufo_10
1629722505145,"(-0.032, 1.673, -0.927)","(0.185, 0.067, -0.044, 0.980)",73.78767,U231438,Gufo_10
1629722505159,"(-0.027, 1.671, -0.920)","(0.186, 0.065, -0.044, 0.979)",70.3136,U231438,Gufo_10
1629722505173,"(-0.023, 1.670, -0.913)","(0.187, 0.062, -0.044, 0.979)",70.7659,U231438,Gufo_10
1629722505187,"(-0.019, 1.669, -0.907)","(0.187, 0.060, -0.043, 0.980)",73.09834,U231438,Gufo_10
1629722505201,"(-0.014, 1.667, -0.899)","(0.187, 0.057, -0.042, 0.980)",71.40664,U231438,Gufo_10
1629722505215,"(-0.010, 1.666, -0.892)","(0.185, 0.054, -0.041, 0.980)",71.3083649,U231438,Gufo_10
1629722505228,"(-0.005, 1.664, -0.885)","(0.183, 0.052, -0.040, 0.981)",73.3154,U231438,Gufo_10
1629722505242,"(0.000, 1.661, -0.879)","(0.181, 0.050, -0.040, 0.981)",71.24181,U231438,Gufo_10
1629722505256,"(0.004, 1.659, -0.872)","(0.179, 0.048, -0.039, 0.982)",71.40511,U231438,Gufo_10
1629722505270,"(0.008, 1.656, -0.865)","(0.177, 0.046, -0.038, 0.982)",71.8354645,U231438,Gufo_10
1629722505284,"(0.013, 1.653, -0.858)","(0.174, 0.043, -0.038, 0.983)",73.96668,U231438,Gufo_10
1629722505298,"(0.017, 1.650, -0.851)","(0.172, 0.041, -0.038, 0.984)",70.49502,U231438,Gufo_10
1629722505312,"(0.021, 1.646, -0.844)","(0.171, 0.040, -0.039, 0.984)",71.8297958,U231438,Gufo_10
1629722505326,"(0.025, 1.644, -0.838)","(0.172, 0.039, -0.040, 0.984)",73.8230743,U231438,Gufo_10
1629722505340,"(0.029, 1.641, -0.831)","(0.172, 0.037, -0.040, 0.984)",70.1218,U231438,Gufo_10
1629722505354,"(0.033, 1.637, -0.824)","(0.171, 0.036, -0.039, 0.984)",71.2397842,U231438,Gufo_10
