UserID,DisplayID,Rating,StartTime,EndTime
U211619,Specchio_HQ,3,1629555815511,1629555823861
U211619,Specchio_LQ,3,1629555841957,1629555847972
U211619,Specchio_MQ,3,1629555866070,1629555868256
U211619,Statua_10,4,1629555886370,1629555891144
U211619,Drago_05,3,1629555909241,1629555910783
U211619,Drago_10,4,1629555928883,1629555932112
U211619,Pagoda_05,5,1629555950212,1629555956018
U211619,Notredame_50,2,1629555974102,1629555976942
U211619,Pagoda_20,5,1629555996952,1629555998595
U211619,Notredame_10,3,1629556016695,1629556021706
U211619,Pagoda_50,2,1629556045072,1629556051413
U211619,Gufo_10,5,1629556069513,1629556073188
U211619,Drago_01,4,1629556091292,1629556093919
U211619,Statua_05,2,1629556112018,1629556113117
U211619,Notredame_20,5,1629556131203,1629556132358
U211619,Statua_01,2,1629556150461,1629556153909
U211619,Gufo_20,2,1629556172009,1629556174041
U211619,Gufo_01,4,1629556192141,1629556193296
