UserID,DisplayID,Rating,StartTime,EndTime
U241513,Specchio_LQ,2,1629810944926,1629810953539
U241513,Specchio_HQ,3,1629810971636,1629810974239
U241513,Specchio_MQ,3,1629810992339,1629810995568
U241513,Pagoda_05,2,1629811013668,1629811017829
U241513,Notredame_20,2,1629811035929,1629811040913
U241513,Statua_01,3,1629811059014,1629811061936
U241513,Notredame_10,1,1629811080035,1629811081858
U241513,Drago_10,4,1629811099944,1629811103814
U241513,Notredame_50,3,1629811121941,1629811125908
U241513,Gufo_20,5,1629811144008,1629811148351
U241513,Drago_05,4,1629811166454,1629811172172
U241513,Pagoda_20,3,1629811190272,1629811193877
U241513,Pagoda_50,4,1629811211980,1629811214496
U241513,Statua_10,3,1629811232623,1629811235351
U241513,Statua_05,4,1629811253451,1629811256263
U241513,Gufo_10,4,1629811274363,1629811276367
U241513,Gufo_01,2,1629811294467,1629811296373
U241513,Drago_01,2,1629811314473,1629811317382
