UserID,DisplayID,Rating,StartTime,EndTime
U231438,Specchio_HQ,4,1629722416976,1629722420674
U231438,Specchio_MQ,3,1629722438759,1629722440833
U231438,Specchio_LQ,3,1629722458934,1629722461050
U231438,Pagoda_50,4,1629722479151,1629722480821
U231438,Statua_05,3,1629722498908,1629722501066
U231438,Gufo_10,4,1629722519153,1629722520587
U231438,Notredame_20,4,1629722538687,1629722540149
U231438,Drago_10,4,1629722558250,1629722559948
U231438,Statua_01,4,1629722578049,1629722579845
U231438,Gufo_01,4,1629722597946,1629722599407
U231438,Pagoda_05,4,1629722617509,1629722618984
U231438,Statua_10,3,1629722637084,1629722638852
U231438,Drago_05,3,1629722656954,1629722659027
U231438,Drago_01,3,1629722677129,1629722680707
U231438,Pagoda_20,5,1629722698807,1629722701006
U231438,Notredame_10,4,1629722719108,1629722722950
U231438,Gufo_20,4,1629722741051,1629722742234
U231438,Notredame_50,3,1629722760363,1629722762952
