UserID,DisplayID,Rating,StartTime,EndTime
U152228,Specchio_LQ,4,1629059392354,1629059396704
U152228,Specchio_HQ,2,1629059414801,1629059416554
U152228,Specchio_MQ,3,1629059434654,1629059437522
U152228,Gufo_01,4,1629059455607,1629059461705
U152228,Statua_01,3,1629059479804,1629059481697
U152228,Notredame_10,4,1629059499797,1629059508929
U152228,Pagoda_20,5,1629059527029,1629059528880
U152228,Gufo_10,5,1629059546979,1629059549234
U152228,Pagoda_05,5,1629059567334,1629059570160
U152228,Drago_01,5,1629059588259,1629059589887
U152228,Notredame_20,5,1629059615903,1629059707809
U152228,Pagoda_50,4,1629059725910,1629059727997
U152228,Gufo_20,5,1629059746097,1629059748838
U152228,Notredame_50,2,1629059766951,1629059769388
U152228,Drago_10,4,1629059787488,1629059789909
U152228,Drago_05,5,1629059808009,1629059809526
U152228,Statua_10,2,1629059827640,1629059830117
U152228,Statua_05,3,1629059848216,1629059850290
