UserID,DisplayID,Rating,StartTime,EndTime
U231909,Specchio_HQ,4,1629738706444,1629738713303
U231909,Specchio_MQ,4,1629738731400,1629738737706
U231909,Specchio_LQ,4,1629738755809,1629738769276
U231909,Pagoda_20,4,1629738787376,1629738793584
U231909,Drago_05,3,1629738811684,1629738816918
U231909,Statua_10,2,1629738835018,1629738844081
U231909,Pagoda_50,5,1629738862181,1629738866454
U231909,Statua_05,4,1629738884556,1629738887602
U231909,Notredame_10,3,1629738905702,1629738910017
U231909,Gufo_01,3,1629738928117,1629738931944
U231909,Drago_10,4,1629738950044,1629738965317
U231909,Drago_01,3,1629738983416,1629738990516
U231909,Pagoda_05,4,1629739008615,1629739011497
U231909,Notredame_50,3,1629739029624,1629739046887
U231909,Notredame_20,5,1629739064987,1629739067060
U231909,Gufo_20,5,1629739085146,1629739090812
U231909,Statua_01,4,1629739108912,1629739112406
U231909,Gufo_10,3,1629739130505,1629739134027
