UserID,DisplayID,Rating,StartTime,EndTime
U201851,Specchio_HQ,3,1629478372147,1629478382778
U201851,Specchio_MQ,4,1629478400878,1629478403408
U201851,Specchio_LQ,4,1629478421494,1629478469623
U201851,Notredame_20,4,1629478487723,1629478491676
U201851,Notredame_50,4,1629478509805,1629478515581
U201851,Pagoda_05,5,1629478533683,1629478537299
U201851,Statua_01,5,1629478555399,1629478559199
U201851,Statua_10,3,1629478577299,1629478579888
U201851,Gufo_20,5,1629478597987,1629478600381
U201851,Pagoda_20,4,1629478618467,1629478621529
U201851,Notredame_10,4,1629478639615,1629478642593
U201851,Drago_01,5,1629478660693,1629478665162
U201851,Drago_10,5,1629478683261,1629478685447
U201851,Gufo_10,5,1629478703546,1629478707959
U201851,Gufo_01,5,1629478726061,1629478729413
U201851,Statua_05,5,1629478747513,1629478758678
U201851,Pagoda_50,3,1629478776777,1629478779645
U201851,Drago_05,5,1629478797745,1629478803341
