UserID,DisplayID,Rating,StartTime,EndTime
U212154,Specchio_HQ,3,1629575738157,1629575747744
U212154,Specchio_MQ,4,1629575765843,1629575766914
U212154,Specchio_LQ,3,1629575785015,1629575788997
U212154,Pagoda_05,4,1629575807098,1629575808796
U212154,Notredame_10,4,1629575826897,1629575828192
U212154,Statua_10,2,1629575846306,1629575847990
U212154,Drago_10,4,1629575866092,1629575869474
U212154,Statua_01,5,1629575887575,1629575888535
U212154,Drago_05,5,1629575906636,1629575907694
U212154,Gufo_10,3,1629575925797,1629575927786
U212154,Statua_05,4,1629575945887,1629575947139
U212154,Drago_01,2,1629575965240,1629575967913
U212154,Notredame_50,1,1629575986028,1629575987239
U212154,Gufo_01,5,1629576005340,1629576007066
U212154,Gufo_20,3,1629576025167,1629576028104
U212154,Pagoda_20,2,1629576046205,1629576048530
U212154,Notredame_20,2,1629576066632,1629576067563
U212154,Pagoda_50,2,1629576085664,1629576086569
