UserID,DisplayID,Rating,StartTime,EndTime
U241449,Specchio_LQ,4,1629809677237,1629809685968
U241449,Specchio_HQ,4,1629809704065,1629809707379
U241449,Specchio_MQ,4,1629809725479,1629809728735
U241449,Drago_05,4,1629809746835,1629809751248
U241449,Gufo_10,4,1629809769347,1629809774219
U241449,Statua_01,3,1629809792319,1629809796217
U241449,Pagoda_20,5,1629809814316,1629809818938
U241449,Statua_05,4,1629809837038,1629809840796
U241449,Statua_10,1,1629809858909,1629809863865
U241449,Gufo_20,4,1629809881965,1629809884846
U241449,Notredame_50,1,1629809902959,1629809905158
U241449,Pagoda_50,5,1629809923258,1629809925680
U241449,Notredame_20,2,1629809943780,1629809948819
U241449,Drago_10,2,1629809966905,1629809970761
U241449,Pagoda_05,2,1629809988860,1629809990600
U241449,Gufo_01,2,1629810008703,1629810010620
U241449,Notredame_10,2,1629810028720,1629810032104
U241449,Drago_01,2,1629810050202,1629810052108
