UserID,DisplayID,Rating,StartTime,EndTime
U152247,Specchio_MQ,4,1629060594461,1629060603756
U152247,Specchio_LQ,4,1629060621853,1629060657326
U152247,Specchio_HQ,4,1629060675426,1629060685241
U152247,Drago_05,4,1629060703340,1629060709786
U152247,Pagoda_05,4,1629060727885,1629060732284
U152247,Pagoda_50,3,1629060750384,1629060752889
U152247,Notredame_10,4,1629060770989,1629060779049
U152247,Drago_10,5,1629060797149,1629060799153
U152247,Gufo_10,4,1629060817239,1629060819299
U152247,Statua_01,4,1629060837398,1629060843384
U152247,Pagoda_20,3,1629060861484,1629060863794
U152247,Statua_10,3,1629060881907,1629060886849
U152247,Gufo_01,3,1629060904949,1629060911394
U152247,Statua_05,4,1629060929494,1629060937332
U152247,Notredame_20,3,1629060955431,1629060957770
U152247,Drago_01,3,1629060975870,1629060979948
U152247,Gufo_20,4,1629060998048,1629061001374
U152247,Notredame_50,2,1629061019476,1629061021729
