UserID,DisplayID,Rating,StartTime,EndTime
U212231,Specchio_MQ,3,1629578060087,1629578071051
U212231,Specchio_LQ,4,1629578089149,1629578095455
U212231,Specchio_HQ,4,1629578113558,1629578118329
U212231,Pagoda_20,5,1629578136429,1629578140953
U212231,Drago_01,4,1629578159054,1629578162491
U212231,Notredame_50,2,1629578180605,1629578182776
U212231,Drago_05,5,1629578200876,1629578205970
U212231,Drago_10,5,1629578224070,1629578226659
U212231,Statua_01,3,1629578244758,1629578250021
U212231,Statua_05,4,1629578268120,1629578270543
U212231,Statua_10,1,1629578288655,1629578291203
U212231,Notredame_10,4,1629578309303,1629578311334
U212231,Gufo_20,4,1629578329434,1629578331661
U212231,Pagoda_05,3,1629578349761,1629578353004
U212231,Notredame_20,3,1629578371104,1629578372913
U212231,Pagoda_50,4,1629578391012,1629578394450
U212231,Gufo_01,3,1629578412554,1629578414652
U212231,Gufo_10,3,1629578432755,1629578434700
