UserID,DisplayID,Rating,StartTime,EndTime
U201904,Specchio_HQ,4,1629479156458,1629479164207
U201904,Specchio_LQ,3,1629479182304,1629479191979
U201904,Specchio_MQ,3,1629479210079,1629479216831
U201904,Gufo_01,3,1629479234933,1629479241264
U201904,Pagoda_50,4,1629479259364,1629479265754
U201904,Drago_01,4,1629479283853,1629479290229
U201904,Notredame_50,2,1629479308345,1629479311544
U201904,Drago_05,3,1629479329644,1629479337273
U201904,Notredame_20,3,1629479355372,1629479361609
U201904,Gufo_20,4,1629479379708,1629479383550
U201904,Statua_05,4,1629479401636,1629479407163
U201904,Pagoda_05,3,1629479425265,1629479429883
U201904,Drago_10,4,1629479447983,1629479454721
U201904,Notredame_10,4,1629479472821,1629479482914
U201904,Pagoda_20,4,1629479501013,1629479505719
U201904,Statua_01,4,1629479523804,1629479529024
U201904,Gufo_10,5,1629479547110,1629479550520
U201904,Statua_10,3,1629479568634,1629479571947
