UserID,DisplayID,Rating,StartTime,EndTime
U081459,Specchio_HQ,3,1628427818300,1628427824448
U081459,Specchio_LQ,3,1628427842547,1628427848283
U081459,Specchio_MQ,3,1628427866384,1628427874418
U081459,Pagoda_50,4,1628427892519,1628427899229
U081459,Drago_01,5,1628427917316,1628427921214
U081459,Drago_05,5,1628427939315,1628427942587
U081459,Statua_10,4,1628427960688,1628427964989
U081459,Pagoda_05,2,1628427983090,1628427987434
U081459,Notredame_10,2,1628428005535,1628428009057
U081459,Notredame_20,2,1628428027158,1628428030624
U081459,Gufo_10,4,1628428048726,1628428051078
U081459,Notredame_50,2,1628428069179,1628428072924
U081459,Statua_01,4,1628428091025,1628428094324
U081459,Pagoda_20,2,1628428112426,1628428116769
U081459,Statua_05,5,1628428134870,1628428136860
U081459,Gufo_01,5,1628428154961,1628428157300
U081459,Drago_10,5,1628428175401,1628428177559
U081459,Gufo_20,5,1628428195660,1628428198207
