UserID,DisplayID,Rating,StartTime,EndTime
U161546,Specchio_MQ,3,1629121640885,1629121650586
U161546,Specchio_LQ,4,1629121668689,1629121674687
U161546,Specchio_HQ,4,1629121692795,1629121699179
U161546,Notredame_20,5,1629121717271,1629121740569
U161546,Pagoda_05,4,1629121758675,1629121761201
U161546,Pagoda_20,4,1629121779307,1629121784250
U161546,Pagoda_50,5,1629121802342,1629121807464
U161546,Notredame_50,2,1629121825571,1629121832234
U161546,Statua_05,4,1629121850327,1629121853547
U161546,Drago_05,3,1629121871656,1629121875818
U161546,Statua_10,2,1629121893924,1629121899505
U161546,Notredame_10,4,1629121917611,1629121919666
U161546,Drago_10,4,1629121937772,1629121941575
U161546,Statua_01,4,1629121959682,1629121963888
U161546,Gufo_20,4,1629121981994,1629121987784
U161546,Drago_01,3,1629122005890,1629122012095
U161546,Gufo_10,3,1629122030201,1629122031589
U161546,Gufo_01,3,1629122049695,1629122054846
