UserID,DisplayID,Rating,StartTime,EndTime
U181826,Specchio_HQ,4,1629304370520,1629304385356
U181826,Specchio_MQ,5,1629304403453,1629304407281
U181826,Specchio_LQ,3,1629304425381,1629304427984
U181826,Notredame_50,2,1629304446114,1629304456009
U181826,Notredame_10,3,1629304474095,1629304478661
U181826,Statua_05,4,1629304496761,1629304506589
U181826,Pagoda_20,5,1629304524691,1629304530675
U181826,Notredame_20,5,1629304548777,1629304552769
U181826,Drago_05,5,1629304570872,1629304576117
U181826,Statua_10,5,1629304594231,1629304596903
U181826,Gufo_01,4,1629304615003,1629304617021
U181826,Gufo_10,4,1629304635120,1629304638336
U181826,Drago_01,4,1629304656438,1629304664231
U181826,Pagoda_50,5,1629304682317,1629304690099
U181826,Gufo_20,4,1629304708198,1629304711470
U181826,Drago_10,5,1629304729569,1629304732812
U181826,Statua_01,3,1629304750915,1629304758527
U181826,Pagoda_05,5,1629304776630,1629304782223
