UserID,DisplayID,Rating,StartTime,EndTime
U181843,Specchio_HQ,5,1629305047894,1629305052184
U181843,Specchio_LQ,2,1629305070283,1629305073234
U181843,Specchio_MQ,4,1629305091335,1629305095010
U181843,Notredame_20,4,1629305113112,1629305118374
U181843,Drago_05,5,1629305136475,1629305138451
U181843,Notredame_10,3,1629305156553,1629305157749
U181843,Statua_01,2,1629305175850,1629305177785
U181843,Gufo_10,3,1629305195886,1629305198183
U181843,Drago_10,5,1629305216270,1629305221170
U181843,Pagoda_05,2,1629305239272,1629305242989
U181843,Pagoda_20,5,1629305261076,1629305264974
U181843,Statua_10,5,1629305283102,1629305286750
U181843,Notredame_50,5,1629305304837,1629305307538
U181843,Gufo_20,3,1629305325639,1629305328590
U181843,Drago_01,3,1629305346691,1629305349796
U181843,Pagoda_50,5,1629305367900,1629305369943
U181843,Gufo_01,4,1629305388044,1629305390772
U181843,Statua_05,5,1629305408859,1629305410781
