UserID,DisplayID,Rating,StartTime,EndTime
U211635,Specchio_LQ,4,1629556673163,1629556678001
U211635,Specchio_HQ,3,1629556696102,1629556709841
U211635,Specchio_MQ,4,1629556727942,1629556734123
U211635,Statua_05,4,1629556752228,1629556761580
U211635,Pagoda_05,3,1629556779682,1629556782744
U211635,Notredame_20,4,1629556800831,1629556806066
U211635,Notredame_50,1,1629556824166,1629556828232
U211635,Statua_01,2,1629556846333,1629556849521
U211635,Drago_10,4,1629556867622,1629556871715
U211635,Drago_01,3,1629556889816,1629556896679
U211635,Gufo_10,4,1629556914767,1629556918512
U211635,Notredame_10,4,1629556936613,1629556945565
U211635,Pagoda_50,4,1629556963666,1629556966965
U211635,Pagoda_20,3,1629556985066,1629556992153
U211635,Gufo_01,4,1629557010254,1629557013302
U211635,Drago_05,4,1629557031407,1629557037724
U211635,Gufo_20,4,1629557055829,1629557059110
U211635,Statua_10,1,1629557077213,1629557083128
